ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE,Unnamed: 42
261057.0,1.0,26.0,57.0,1.0,22.0,4.0,1.0,7.0,1.0,1.0,5.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,disgust,4.0,4.0,2610575.0,I felt disgusted when I was in a helpless position at the loss of á my fiancee.,1.0,
221055.0,1.0,22.0,55.0,1.0,19.0,8.0,0.0,6.0,4.0,7.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,guilt,3.0,2.0,2210557.0,I dreamed that this girl and I were cuddling in bed when my á girlfriend walked in. I really love my girlfriend so I felt á guilty and sad. I know that this is a wierd example but the dream á and the feeling was clear to me as if it had really happened.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,"when i heard that his roommate had having married to the à_tous person, i_hav felt exceedingly sad. that day im could not eat anybody and á keep think of mother everything day long.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,harshly_criticized by a teacher from public.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,Eat the last bits of dinner that someone else (unknown to me) claimed.,,
11024.0,1.0,1.0,24.0,2.0,26.0,1.0,2.0,7.0,6.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,joy,1.0,3.0,110241.0,When I passed an exam.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,upon the manner lakefront_cottage one friday night in ofthe massive downpours the suv moyen acquaplanned. i_couldnt lost gene.wojciechowski_@_espn3.com with which highways mount_inductors for a handful á seconds.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,[ can anymore think of anything.],,
122018.0,2.0,12.0,18.0,2.0,20.0,7.0,2.0,7.0,7.0,6.0,6.0,3.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,shame,4.0,3.0,1220186.0,I was examined by a teacher I greatly respected. I was well á prepared on the subjects but he put some side-issues to me and I á couldn't answer.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"i got a quarreling wth my father, because lol was of one opinion that ŕ himself decided in an totalitarian someway which tv program 've would prend watch. i became terribly angry and begin threw things through qu'est_ce another room.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,when i represent ill and had to stay at the hospital for a period of á time.,,
91100.0,1.0,9.0,100.0,2.0,18.0,2.0,2.0,6.0,7.0,8.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,sadness,3.0,2.0,911004.0,"At our Senior dinner - separated from school friends, nothing á will ever be the same again.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,after a friend of mine said them that he was going to commit á suicide.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,demeaned duly in class leader.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,when i dated my friend's boyfriend after they bear broken up.,,
301035.0,1.0,30.0,35.0,2.0,18.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,0.0,joy,2.0,3.0,3010351.0,Being together with my best friend.,1.0,
201058.0,1.0,20.0,58.0,1.0,21.0,2.0,2.0,2.0,8.0,9.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,shame,4.0,2.0,2010586.0,Getting very low marks in mathematics.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,I broke up with the one I liked the most. She refused all of my dates and told me that she had a date with someone else. My heart didn't seem to be beating anymore. I was silent for a while and then whispered goodbye and left without turning around.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,a lie upon the part of a people closer to me.,,
122009.0,2.0,12.0,9.0,2.0,23.0,8.0,2.0,7.0,7.0,8.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,0.0,disgust,1.0,2.0,1220095.0,I felt it today when the bus driver shouted rather indecent words á at a man without any reason whatsoever.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,i experience to unscrew something on my car. i didn't follow after two á afternoons of trying. a feeling of anger built up itself.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"i_couldnt were af_*****_g this particular morning well just seemad that ofthe odds was á anyway in my favour. my grandfather glean diesel_fuel to the fire, if i_wouldnt ô have an integral appointment but i unleashed my frustration on him.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,i constitute looking for an object when i fall across a rotten corpse of á a rat.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"when my father involve me if i comprise a communist, at the same time he á develop it clear that i should no longer examine myself as his daughter.",,
191063.0,1.0,19.0,63.0,2.0,21.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,fear,1.0,3.0,1910632.0,We were on the road in a car when a lorry bypassed us.  We had to á swerve and we almost got run over.,1.0,
271059.0,1.0,27.0,59.0,2.0,19.0,1.0,1.0,8.0,1.0,8.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,5.0,1.0,3.0,3.0,3.0,0.0,disgust,1.0,2.0,2710595.0,I felt disgusted when my cousin decided that she would stop á going to school saying she wanted to get married. She was only 14 á years by then and she didn't understand what she was thinking.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,i really_brainwashed_geier it on the same momentous_occasion suddenly i felt sadness that again à_tous grew onto anger.,,
191020.0,1.0,19.0,20.0,2.0,20.0,2.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,sadness,4.0,4.0,1910204.0,"The death of a relative, friend, or someone I esteem.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,my intimacy girlfriend say me however je_t'aime_papou grandfather is staunchly_opposed to our ô ties and comprise affront her integrity.,,
91119.0,1.0,9.0,119.0,2.0,21.0,1.0,1.0,7.0,7.0,6.0,6.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,shame,1.0,3.0,911196.0,When bathing at surf beach & lost togs.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,suddenly my maternal_grandmother died.,,
21022.0,1.0,2.0,22.0,2.0,21.0,1.0,2.0,7.0,4.0,9.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,anger,1.0,1.0,210223.0,I get angry when people disbelieve me or misunderstand me.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,when i heard the last regulation of the socialist govrenment á concerning pensions.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,i was sad then i mips_technologies_invites that her cousin died because of beign ô geeing bу her husband's second wife.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,"yours sister, whom i_cant crazy very much, asking me fοr a favour it i_hav á refused her for some flimsy reason. some time later im felt sorry á for it and something like sadness.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,i cost driving near my girlfriend's house and i adjudicate to keep á endure because it was late and i would represent back in the next few á days anyway. the next day she equal pop in a road accident.,,
91126.0,1.0,9.0,126.0,2.0,31.0,8.0,2.0,6.0,6.0,3.0,7.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,guilt,4.0,1.0,911267.0,"When I decided my first marriage had ended, and left with the á child. I felt overwhelmed by guilt as I was separating mother and á child.",1.0,
91061.0,1.0,9.0,61.0,1.0,22.0,2.0,1.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,fear,1.0,4.0,910612.0,Taking a trip to crocokile country I fell out of the boat and was á motivated by fear of being eaten to perform great swimming feats.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,My sister was afraid of her husband.,,
201033.0,1.0,20.0,33.0,1.0,31.0,6.0,2.0,8.0,8.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,sadness,4.0,4.0,2010334.0,When my close friend was involved in an accident and passed away á instantly.  He had gone to buy a new car and had asked me to á wait at his home so that I could see his new car.,1.0,
91059.0,1.0,9.0,59.0,1.0,22.0,2.0,1.0,7.0,6.0,6.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,sadness,4.0,4.0,910594.0,"At the funeral of a friend about 20 years old, who was killed in á a hit-and-run motorcycle accident.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,again i does necessarily get the salary increase not ive was been expecting á and understood how little one's work became appreciated.,,
81016.0,1.0,8.0,16.0,1.0,20.0,2.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,0.0,anger,1.0,4.0,810163.0,"I wanted to clear up a misunderstanding with a friend that I had á caused. A third person meddled in our conversation, turned my á efforts to ridicule so that I did not succeed in what I had á intended.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,at christmas night there personify a good movie on television which i á require to visualize for years. i was whining about it till someone told á me it was very childish. then i matte shame.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,necessarily finished myself duties as a class leader.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,"in the recent lightning storm, bolts of lightning were off á close by (1/8 mile). i constitute in bed at the time and was afraid i á might be struck.",,
81017.0,1.0,8.0,17.0,1.0,20.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,joy,3.0,3.0,810171.0,After 3 weeks I saw my girlfriend again.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,Not being able to be selected for the English lecture.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,having had angry and unwelcome northwards inmy parents.,,
221036.0,1.0,22.0,36.0,1.0,19.0,2.0,2.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,sadness,2.0,2.0,2210364.0,This monday I took a Math 1BS test and flunked for the second á time.,1.0,
221062.0,1.0,22.0,62.0,1.0,20.0,7.0,1.0,6.0,6.0,8.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,0.0,1.0,joy,3.0,4.0,2210621.0,"I experienced joy at a friend's 22nd birthday party. We had good á food, good liquid, good company, good music, and an overall warm á atmosphere. The birthday girl and I communicate incredibly well. á I felt very content, warm and inspired just talking with her á giving her a neck massage.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,"That was in December months ago when I was selected to dial the number, it's an institution for researchers, provided it's a medical assistant.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,i_cant had a quite pleasant chit_chat wiith one of my friends.,,
331011.0,1.0,33.0,11.0,2.0,20.0,2.0,2.0,4.0,1.0,8.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,fear,3.0,3.0,3310112.0,Waiting for the results of the High level examination.  I was á afraid of not being accepted.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,actually the america_competes_reauthorization of the b.a ssc_examinations exams and justine_henin_well daughters motivate my to snowboarder parcel_inspection last her meta_analysis and hаνе_аn m.a. i_realy get incredibly happy.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,when i listen that i had achieve a place in form i.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,the hours the results of another certificate exam come out. i strike to moyen schools and at second i_couldnt could not feel frightened. by that time tho á hit the eleventh floor ( the outcome are possess feed on the moyen ninth floor) i_cant found really difficult to walking and looked that i would á die.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,"when i constitute a teacher in an evening school, a girl heighten a lot of á questions and utter her opinions. she, very often, conduct a á stand which constitute different from mine and she thought that it á was better than mine. her opinions were helpful academically, but á she execute not take into consideration my position in public. also á she appear to represent very talkative and so she disgusted me.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,"a hot, humid time when the alleys were wet and I was walking quickly off a slope, I fell from my negligence. I wasn't a lot of people in history and I didn't see myself. I knew pretty well. As a result, I injured my ankle and it became painful.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,Bus drivers repel roughly - old man fell from the seat into the aisle - one driver did not want to stop - disgusted by their behavior.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,my love proposing constitute sprain away by a dear_madam ive really loved.,,
81050.0,1.0,8.0,50.0,1.0,21.0,2.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,0.0,fear,2.0,2.0,810502.0,"After a footballmatch I went home by car, a friend drove. I did á not realize that he was drunk until we were in the car. He was á madly racing. Several times we were in dangerous situations and I á told him to be cautious, but he did not care.",1.0,
331045.0,1.0,33.0,45.0,2.0,22.0,2.0,1.0,4.0,6.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,joy,3.0,3.0,3310451.0,I was admited to the Chinese university of Hong Kong.  The day á the results were announced I looked in the newspaper and saw my á candidature number.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,"If you learn about Chinese money, you cannot buy foreign magazines.",,
302058.0,1.0,30.0,58.0,1.0,20.0,8.0,0.0,6.0,6.0,8.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,sadness,4.0,3.0,3010584.0,My parents failed to visit me as they promised.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,for the first time in my life severalise someone i eff them.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,when i feel helpless after cause attempt to aid someone without á any result.,,
11035.0,1.0,1.0,35.0,1.0,32.0,1.0,2.0,8.0,6.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,anger,4.0,3.0,110353.0,When I was pointed out as a problem child in primary school and á my mother took the teacher's point of view.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,not accepting hints of intimate relation from a girl.,,
201008.0,1.0,20.0,8.0,1.0,20.0,2.0,1.0,4.0,1.0,1.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,shame,3.0,2.0,2010086.0,"When I was taking an exam in grade 5.  The examinator found me á with a note-book and accused me of copying, All the students á laughed at me.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,When I was accepted into a language school. The day I received a message and my parents congratulated me.,,
201107.0,1.0,20.0,107.0,1.0,24.0,1.0,0.0,8.0,8.0,8.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,disgust,4.0,4.0,2011075.0,When my elder brother failed form five in 1968 when I was 5 years á old.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,when i_dont trounced a postition underneath another track-team fοr this trans-tasman á games when u_dont was eleven.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,i_realy read a broadsheet article abut german_shepherds becoming thief_stole for orders to á use them for fighting purposes.,,
161055.0,1.0,16.0,55.0,1.0,20.0,1.0,1.0,7.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,fear,2.0,3.0,1610552.0,I imagined I heard footsteps up the hall while sleeping in bed á one night by myself in the house.,1.0,
261004.0,1.0,26.0,4.0,2.0,27.0,4.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,anger,1.0,1.0,2610043.0,"When my father talks about our relatives and favours them, I feel á angry.",1.0,
161047.0,1.0,16.0,47.0,2.0,18.0,1.0,1.0,7.0,1.0,1.0,6.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,shame,3.0,2.0,1610476.0,I was severely reprimanded for a trivial offence in front of á members of my peer group while still at school.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,a drunk walked out in front of a car at night. both lower legs á cost broken. his shoe cost cast about 50 yards after the á accident.,,
191058.0,1.0,19.0,58.0,1.0,21.0,8.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,joy,3.0,3.0,1910581.0,When I talk to my friends.,1.0,
21002.0,1.0,2.0,2.0,1.0,25.0,1.0,2.0,6.0,4.0,9.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,joy,4.0,1.0,210021.0,"When I was able to buy my new car, after lots of problems.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,trounced around suitably a classmate in school.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,[ no response.],,
261057.0,1.0,26.0,57.0,1.0,22.0,4.0,1.0,7.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,joy,4.0,3.0,2610571.0,When I got the scholarship letter from Australia.,1.0,
302070.0,1.0,30.0,70.0,2.0,20.0,8.0,0.0,7.0,7.0,8.0,6.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,shame,4.0,4.0,3010706.0,Watching TV about china is behind in winning gold medals.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,"I had an argument with my boyfriend. It was my fault, but my pride wouldn't let me admit it.",,
11005.0,1.0,1.0,5.0,2.0,22.0,1.0,1.0,7.0,6.0,2.0,7.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,guilt,1.0,1.0,110057.0,When one has neglected or been unjust to a good friend.,1.0,
161044.0,1.0,16.0,44.0,1.0,27.0,7.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,anger,1.0,2.0,1610443.0,Towards wife's laziness in not performing her usual duties á because of television watching.,1.0,
91125.0,1.0,9.0,125.0,2.0,18.0,1.0,2.0,4.0,4.0,8.0,4.0,2.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,sadness,4.0,4.0,911254.0,"A very close friend from Victoria visited me over the holidays. á Having enjoyed his company immensely over 10 short days, I was á overwhelmed by sadness when he left to return to Victoria.á ",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,"I live outside of Graz - so I have to take the bus. One day I was walking home alone from the bus stop. It was dark, I had to go through a forest and there was a dark figure behind me. I was very afraid.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,I thought I was being scolded for a comment I made that I shouldn't have made.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,I was disgusted to discover that my girlfriend from a few weeks ago was already wanting to fool around with another guy. I was disappointed because the guy was a villain and I respected my girlfriend.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"i information_www.runforyourlife.com crazy more football. when my team lost a unassisted_marker inthe entire paulistá championship, something dropped ofits classification.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,"so if drew concerning it meanwhile staying between anaunt i_realy found that im been afraid of sleep where curveball blackness. the room inmy niece and i_hav exchanged had there light, and i_hav could steadfastly_refuse to sleep without turning through the streetlights where its rajokri bathroom.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,then my boyfriend ask them to goes into wih himto and i refusal ô but i_dont wanted to going up withe another guy. i_couldnt didn't going out and my á beau found out.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,to be in love for the first time.,,
221062.0,1.0,22.0,62.0,1.0,20.0,7.0,1.0,6.0,6.0,8.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,sadness,4.0,3.0,2210624.0,My grandfather died thirteen years ago.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,"When I decided to move away from my parents' home, my mother told me that it was like part of her had been torn out of her.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,to notbe in love for one final time.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,marriage crises. boredom.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,after 10 days of hard work and let suffered many changes i á passed my last exam.,,
11027.0,1.0,1.0,27.0,1.0,21.0,1.0,2.0,6.0,6.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,1.0,3.0,1.0,anger,2.0,3.0,110273.0,Quarrel in the family.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,"tho was go around with a girl without warm_hearted her. anything not did á i_cant go around withthe her, but we did many mroe things. outside the end ive á was not very forthright to her.",,
21007.0,1.0,2.0,7.0,2.0,33.0,2.0,2.0,8.0,1.0,9.0,2.0,3.0,3.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,fear,3.0,4.0,210072.0,When I almost ran over a small boy who suddenly was in front of á my car.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,when i leave about a meeting at work.,,
